region,country,quarter,inflationLogarithm
América Central,Belice,2008q1,0.022400297
América Central,Belice,2008q2,0.053065341
América Central,Belice,2008q3,0.045968667
América Central,Belice,2008q4,-0.04596867
América Central,Belice,2009q1,-0.027483942
América Central,Belice,2009q2,-0.002310077
América Central,Belice,2009q3,0.012667578
América Central,Belice,2009q4,0.010296113
América Central,Belice,2010q1,0.002634084
América Central,Belice,2010q2,0.004253082
América Central,Belice,2010q3,-0.007689087
América Central,Belice,2010q4,0.000652663
América Central,Belice,2011q1,0.017614678
América Central,Belice,2011q2,0.005241694
América Central,Belice,2011q3,0.015010221
América Central,Belice,2011q4,0.003295499
América Central,Belice,2012q1,0.00716242
América Central,Belice,2012q2,0.005788874
América Central,Belice,2012q3,-0.001451208
América Central,Belice,2012q4,0.001634246
América Central,Belice,2013q1,-0.001437252
América Central,Belice,2013q2,0.000564244
América Central,Belice,2013q3,0.009170856
América Central,Belice,2013q4,0.013163869
América Central,Belice,2014q1,0.005837457
América Central,Belice,2014q2,-0.000617159
América Central,Belice,2014q3,0.002266898
América Central,Belice,2014q4,-0.001347095
América Central,Belice,2015q1,-0.017919846
América Central,Belice,2015q2,0.001723949
América Central,Belice,2015q3,0.004264603
América Central,Belice,2015q4,-0.002030503
América Central,Belice,2016q1,0.000142955
América Central,Belice,2016q2,0.009542696
América Central,Belice,2016q3,0.004223199
América Central,Belice,2016q4,0.004094753
América Central,Belice,2017q1,0.013384761
América Central,Belice,2017q2,-0.00136261
América Central,Belice,2017q3,-0.00471226
América Central,Belice,2017q4,0.009031293
América Central,Belice,2018q1,-0.004487456
América Central,Belice,2018q2,0.002433196
América Central,Belice,2018q3,0.00739558
América Central,Belice,2018q4,-0.001718988
América Central,Belice,2019q1,-0.002452526
América Central,Belice,2019q2,0.003129206
América Central,Belice,2019q3,0.001257324
América Central,Belice,2019q4,-0.001157257
América Central,Belice,2020q1,0.001589833
América Central,Belice,2020q2,-0.000868773
América Central,Belice,2020q3,0.003366161
América Central,Belice,2020q4,-0.004224213
América Central,Belice,2021q1,0.023844069
América Central,Belice,2021q2,0.023948858
América Central,Belice,2021q3,0.018895121
América Central,Belice,2021q4,0.022408934
América Central,Belice,2022q1,0.015838897
América Central,Belice,2022q2,0.050180227
América Central,Belice,2022q3,0.033466555
América Central,Belice,2022q4,0.012307488
América Central,Belice,2023q1,0.010421576
América Central,Belice,2023q2,0.008061474
América Central,Belice,2023q3,0.028356167
América Central,Belice,2023q4,0.022857934
América Central,Costa Rica,1970q1,
América Central,Costa Rica,1970q2,0.009028634
América Central,Costa Rica,1970q3,0.017405396
América Central,Costa Rica,1970q4,0.018348487
América Central,Costa Rica,1971q1,0.019661238
América Central,Costa Rica,1971q2,-0.000200528
América Central,Costa Rica,1971q3,0.008552001
América Central,Costa Rica,1971q4,0.01717633
América Central,Costa Rica,1972q1,0.002961352
América Central,Costa Rica,1972q2,0.039202627
América Central,Costa Rica,1972q3,0.050977662
América Central,Costa Rica,1972q4,0.010967806
América Central,Costa Rica,1973q1,
América Central,Costa Rica,1973q2,
América Central,Costa Rica,1973q3,
América Central,Costa Rica,1973q4,
América Central,Costa Rica,1974q1,
América Central,Costa Rica,1974q2,
América Central,Costa Rica,1974q3,
América Central,Costa Rica,1974q4,
América Central,Costa Rica,1975q1,0.103930555
América Central,Costa Rica,1975q2,0.089826018
América Central,Costa Rica,1975q3,0.092147537
América Central,Costa Rica,1975q4,0.046197508
América Central,Costa Rica,1976q1,-0.063285835
América Central,Costa Rica,1976q2,0.018566381
América Central,Costa Rica,1976q3,0.020804776
América Central,Costa Rica,1976q4,-0.008536519
América Central,Costa Rica,1977q1,0.023073656
América Central,Costa Rica,1977q2,0.041718114
América Central,Costa Rica,1977q3,0.015243643
América Central,Costa Rica,1977q4,0.002333349
América Central,Costa Rica,1978q1,0.027758429
América Central,Costa Rica,1978q2,0.044182323
América Central,Costa Rica,1978q3,0.02664095
América Central,Costa Rica,1978q4,0.028407317
América Central,Costa Rica,1979q1,0.031146528
América Central,Costa Rica,1979q2,0.037903566
América Central,Costa Rica,1979q3,0.050296996
América Central,Costa Rica,1979q4,0.085864954
América Central,Costa Rica,1980q1,0.091895916
América Central,Costa Rica,1980q2,0.070695847
América Central,Costa Rica,1980q3,0.057781905
América Central,Costa Rica,1980q4,0.065750152
América Central,Costa Rica,1981q1,0.151630595
América Central,Costa Rica,1981q2,0.159367859
América Central,Costa Rica,1981q3,0.194871157
América Central,Costa Rica,1981q4,0.274401695
América Central,Costa Rica,1982q1,0.358098537
América Central,Costa Rica,1982q2,0.253673583
América Central,Costa Rica,1982q3,0.349400133
América Central,Costa Rica,1982q4,0.162680119
América Central,Costa Rica,1983q1,0.095317192
América Central,Costa Rica,1983q2,0.077310488
América Central,Costa Rica,1983q3,-0.010658327
América Central,Costa Rica,1983q4,0.02933784
América Central,Costa Rica,1984q1,0.061482441
América Central,Costa Rica,1984q2,0.06370791
América Central,Costa Rica,1984q3,0.056396663
América Central,Costa Rica,1984q4,0.085291885
América Central,Costa Rica,1985q1,0.092864767
América Central,Costa Rica,1985q2,0.017401585
América Central,Costa Rica,1985q3,0.042564299
América Central,Costa Rica,1985q4,0.038356561
América Central,Costa Rica,1986q1,0.038262922
América Central,Costa Rica,1986q2,0.049085811
América Central,Costa Rica,1986q3,0.103476323
América Central,Costa Rica,1986q4,0.046814505
América Central,Costa Rica,1987q1,0.085957922
América Central,Costa Rica,1987q2,0.071164466
América Central,Costa Rica,1987q3,0.030700063
América Central,Costa Rica,1987q4,0.069309011
América Central,Costa Rica,1988q1,0.118741319
América Central,Costa Rica,1988q2,0.087970667
América Central,Costa Rica,1988q3,0.057600822
América Central,Costa Rica,1988q4,0.114433579
América Central,Costa Rica,1989q1,0.070124328
América Central,Costa Rica,1989q2,0.027383266
América Central,Costa Rica,1989q3,0.054441564
América Central,Costa Rica,1989q4,0.051070005
América Central,Costa Rica,1990q1,0.081240691
América Central,Costa Rica,1990q2,0.086166486
América Central,Costa Rica,1990q3,0.108761929
América Central,Costa Rica,1990q4,0.108598538
América Central,Costa Rica,1991q1,0.131507188
América Central,Costa Rica,1991q2,0.111650303
América Central,Costa Rica,1991q3,0.096534722
América Central,Costa Rica,1991q4,0.072520636
América Central,Costa Rica,1992q1,0.127132028
América Central,Costa Rica,1992q2,0.077726454
América Central,Costa Rica,1992q3,0.038291104
América Central,Costa Rica,1992q4,0.03828026
América Central,Costa Rica,1993q1,0.033463135
América Central,Costa Rica,1993q2,0.04330869
América Central,Costa Rica,1993q3,0.04200156
América Central,Costa Rica,1993q4,0.032815371
América Central,Costa Rica,1994q1,0.052948903
América Central,Costa Rica,1994q2,0.063715041
América Central,Costa Rica,1994q3,0.075912736
América Central,Costa Rica,1994q4,0.094939545
América Central,Costa Rica,1995q1,0.136655033
América Central,Costa Rica,1995q2,0.046594288
América Central,Costa Rica,1995q3,0.07475283
América Central,Costa Rica,1995q4,0.11253532
América Central,Costa Rica,1996q1,0.063549519
América Central,Costa Rica,1996q2,0.052625183
América Central,Costa Rica,1996q3,0.061694037
América Central,Costa Rica,1996q4,0.056423742
América Central,Costa Rica,1997q1,0.067244194
América Central,Costa Rica,1997q2,0.04968344
América Central,Costa Rica,1997q3,0.037353586
América Central,Costa Rica,1997q4,0.029052509
América Central,Costa Rica,1998q1,0.064554855
América Central,Costa Rica,1998q2,0.045191579
América Central,Costa Rica,1998q3,0.063850872
América Central,Costa Rica,1998q4,0.031983308
América Central,Costa Rica,1999q1,0.053362772
América Central,Costa Rica,1999q2,0.019447466
América Central,Costa Rica,1999q3,0.035616197
América Central,Costa Rica,1999q4,0.054716188
América Central,Costa Rica,2000q1,0.071656212
América Central,Costa Rica,2000q2,0.016931249
América Central,Costa Rica,2000q3,0.04764254
América Central,Costa Rica,2000q4,0.035448376
América Central,Costa Rica,2001q1,0.065359481
América Central,Costa Rica,2001q2,0.057344805
América Central,Costa Rica,2001q3,0.030379737
América Central,Costa Rica,2001q4,0.028036291
América Central,Costa Rica,2002q1,0.046709213
América Central,Costa Rica,2002q2,0.025558382
América Central,Costa Rica,2002q3,0.052207276
América Central,Costa Rica,2002q4,0.039097168
América Central,Costa Rica,2003q1,0.039023966
América Central,Costa Rica,2003q2,0.038720939
América Central,Costa Rica,2003q3,0.030161316
América Central,Costa Rica,2003q4,0.047730621
América Central,Costa Rica,2004q1,0.069407478
América Central,Costa Rica,2004q2,0.042450689
América Central,Costa Rica,2004q3,0.054155521
América Central,Costa Rica,2004q4,0.050036881
América Central,Costa Rica,2005q1,0.071941264
América Central,Costa Rica,2005q2,0.050897393
América Central,Costa Rica,2005q3,0.05064892
América Central,Costa Rica,2005q4,0.05516196
América Central,Costa Rica,2006q1,0.052347567
América Central,Costa Rica,2006q2,0.038291376
América Central,Costa Rica,2006q3,0.045239978
América Central,Costa Rica,2006q4,0.024073342
América Central,Costa Rica,2007q1,0.042245053
América Central,Costa Rica,2007q2,0.041677915
América Central,Costa Rica,2007q3,0.040372394
América Central,Costa Rica,2007q4,0.045216095
América Central,Costa Rica,2008q1,0.054022867
América Central,Costa Rica,2008q2,0.055574074
América Central,Costa Rica,2008q3,0.089726411
América Central,Costa Rica,2008q4,0.050845195
América Central,Costa Rica,2009q1,0.0139202
América Central,Costa Rica,2009q2,0.007974855
América Central,Costa Rica,2009q3,0.025320755
América Central,Costa Rica,2009q4,0.013130551
América Central,Costa Rica,2010q1,0.048157483
América Central,Costa Rica,2010q2,0.015164887
América Central,Costa Rica,2010q3,0.013178519
América Central,Costa Rica,2010q4,0.020298272
América Central,Costa Rica,2011q1,0.030537182
América Central,Costa Rica,2011q2,0.019122012
América Central,Costa Rica,2011q3,0.018211121
América Central,Costa Rica,2011q4,0.012555392
América Central,Costa Rica,2012q1,0.020885553
América Central,Costa Rica,2012q2,0.029547853
América Central,Costa Rica,2012q3,0.008741084
América Central,Costa Rica,2012q4,0.02254211
América Central,Costa Rica,2013q1,0.042900264
América Central,Costa Rica,2013q2,0.020044127
América Central,Costa Rica,2013q3,0.00747852
América Central,Costa Rica,2013q4,-0.006600874
América Central,Costa Rica,2014q1,0.031001288
América Central,Costa Rica,2014q2,0.038918991
América Central,Costa Rica,2014q3,0.026254794
América Central,Costa Rica,2014q4,-0.002002232
América Central,Costa Rica,2015q1,-0.000887175
América Central,Costa Rica,2015q2,-0.00152725
América Central,Costa Rica,2015q3,-0.006764577
América Central,Costa Rica,2015q4,-0.007511038
América Central,Costa Rica,2016q1,0.008308972
América Central,Costa Rica,2016q2,-0.007000642
América Central,Costa Rica,2016q3,0.014618643
América Central,Costa Rica,2016q4,-0.005083251
América Central,Costa Rica,2017q1,0.016580513
América Central,Costa Rica,2017q2,0.003110149
América Central,Costa Rica,2017q3,0.006761499
América Central,Costa Rica,2017q4,0.01582708
América Central,Costa Rica,2018q1,0.015684184
América Central,Costa Rica,2018q2,-0.000782662
América Central,Costa Rica,2018q3,0.006707398
América Central,Costa Rica,2018q4,0.014759724
América Central,Costa Rica,2019q1,0.005866583
América Central,Costa Rica,2019q2,0.011674063
América Central,Costa Rica,2019q3,0.014961866
América Central,Costa Rica,2019q4,-0.001232176
América Central,Costa Rica,2020q1,0.004905992
América Central,Costa Rica,2020q2,-0.008186318
América Central,Costa Rica,2020q3,0.004880234
América Central,Costa Rica,2020q4,0.007576596
América Central,Costa Rica,2021q1,0.006380357
América Central,Costa Rica,2021q2,0.006795363
América Central,Costa Rica,2021q3,0.009386474
América Central,Costa Rica,2021q4,0.029630449
América Central,Costa Rica,2022q1,0.034450579
América Central,Costa Rica,2022q2,0.070542589
América Central,Costa Rica,2022q3,0.051710457
América Central,Costa Rica,2022q4,-0.01703533
América Central,Costa Rica,2023q1,-0.006087911
América Central,Costa Rica,2023q2,-0.015735369
América Central,Costa Rica,2023q3,-0.006932351
América Central,Costa Rica,2023q4,0.001384822
América Central,El Salvador,1970q1,
América Central,El Salvador,1970q2,0.012741569
América Central,El Salvador,1970q3,0.021197669
América Central,El Salvador,1970q4,-0.03036217
América Central,El Salvador,1971q1,0.01474132
América Central,El Salvador,1971q2,0.008583661
América Central,El Salvador,1971q3,0.003019429
América Central,El Salvador,1971q4,-0.023793861
América Central,El Salvador,1972q1,0.002546809
América Central,El Salvador,1972q2,0.024763102
América Central,El Salvador,1972q3,0.029355844
América Central,El Salvador,1972q4,0.018647853
América Central,El Salvador,1973q1,0.001951337
América Central,El Salvador,1973q2,0.058015198
América Central,El Salvador,1973q3,0.028064875
América Central,El Salvador,1973q4,0.051204737
América Central,El Salvador,1974q1,0.057601079
América Central,El Salvador,1974q2,0.090020552
América Central,El Salvador,1974q3,0.125691593
América Central,El Salvador,1974q4,0.055309508
América Central,El Salvador,1975q1,0.080864392
América Central,El Salvador,1975q2,0.097236767
América Central,El Salvador,1975q3,0.035311066
América Central,El Salvador,1975q4,0.029427772
América Central,El Salvador,1976q1,0.031486608
América Central,El Salvador,1976q2,0.01647828
América Central,El Salvador,1976q3,0.010690359
América Central,El Salvador,1976q4,0.02335161
América Central,El Salvador,1977q1,0.035207029
América Central,El Salvador,1977q2,0.120862819
América Central,El Salvador,1977q3,0.063833207
América Central,El Salvador,1977q4,0.02998702
América Central,El Salvador,1978q1,0.013606162
América Central,El Salvador,1978q2,0.077440135
América Central,El Salvador,1978q3,0.100719869
América Central,El Salvador,1978q4,0.038895436
América Central,El Salvador,1979q1,0.043970048
América Central,El Salvador,1979q2,0.051892873
América Central,El Salvador,1979q3,0.064070366
América Central,El Salvador,1979q4,0.061791148
América Central,El Salvador,1980q1,0.050847862
América Central,El Salvador,1980q2,0.117755488
América Central,El Salvador,1980q3,0.073263995
América Central,El Salvador,1980q4,0.040456954
América Central,El Salvador,1981q1,0.066644281
América Central,El Salvador,1981q2,0.064979166
América Central,El Salvador,1981q3,0.045635018
América Central,El Salvador,1981q4,0.026204601
América Central,El Salvador,1982q1,0.044182323
América Central,El Salvador,1982q2,0.072301567
América Central,El Salvador,1982q3,0.045188241
América Central,El Salvador,1982q4,0.050485939
América Central,El Salvador,1983q1,0.039159704
América Central,El Salvador,1983q2,0.045404058
América Central,El Salvador,1983q3,0.096874535
América Central,El Salvador,1983q4,0.064646631
América Central,El Salvador,1984q1,0.030288531
América Central,El Salvador,1984q2,0.040520772
América Central,El Salvador,1984q3,0.020468961
América Central,El Salvador,1984q4,0.045938659
América Central,El Salvador,1985q1,0.108395077
América Central,El Salvador,1985q2,0.123063616
América Central,El Salvador,1985q3,0.116919875
América Central,El Salvador,1985q4,0.125117153
América Central,El Salvador,1986q1,0.121726029
América Central,El Salvador,1986q2,0.126700208
América Central,El Salvador,1986q3,0.113223121
América Central,El Salvador,1986q4,0.102499358
América Central,El Salvador,1987q1,0.097684801
América Central,El Salvador,1987q2,0.114609368
América Central,El Salvador,1987q3,0.045062996
América Central,El Salvador,1987q4,0.068495445
América Central,El Salvador,1988q1,0.081862643
América Central,El Salvador,1988q2,0.122703709
América Central,El Salvador,1988q3,0.056668337
América Central,El Salvador,1988q4,0.034307737
América Central,El Salvador,1989q1,0.059037976
América Central,El Salvador,1989q2,0.078973383
América Central,El Salvador,1989q3,0.110452637
América Central,El Salvador,1989q4,0.09008836
América Central,El Salvador,1990q1,0.12751548
América Central,El Salvador,1990q2,0.103393406
América Central,El Salvador,1990q3,0.023912307
América Central,El Salvador,1990q4,0.064072743
América Central,El Salvador,1991q1,0.07773789
América Central,El Salvador,1991q2,0.051834326
América Central,El Salvador,1991q3,0.063810036
América Central,El Salvador,1991q4,0.000203405
América Central,El Salvador,1992q1,0.019188246
América Central,El Salvador,1992q2,0.039374046
América Central,El Salvador,1992q3,0.109881982
América Central,El Salvador,1992q4,0.132652104
América Central,El Salvador,1993q1,0.054966733
América Central,El Salvador,1993q2,0.044853814
América Central,El Salvador,1993q3,0.07546737
América Central,El Salvador,1993q4,0.027378349
América Central,El Salvador,1994q1,0.055361278
América Central,El Salvador,1994q2,0.032260593
América Central,El Salvador,1994q3,0.038267318
América Central,El Salvador,1994q4,0.028847631
América Central,El Salvador,1995q1,0.038881723
América Central,El Salvador,1995q2,0.043078244
América Central,El Salvador,1995q3,0.074442506
América Central,El Salvador,1995q4,0.032752704
América Central,El Salvador,1996q1,0.036123414
América Central,El Salvador,1996q2,0.031080322
América Central,El Salvador,1996q3,0.063037716
América Central,El Salvador,1996q4,-0.002893811
América Central,El Salvador,1997q1,0.035461456
América Central,El Salvador,1997q2,0.00574364
América Central,El Salvador,1997q3,0.007037188
América Central,El Salvador,1997q4,-0.014608802
América Central,El Salvador,1998q1,0.02633835
América Central,El Salvador,1998q2,0.034345072
América Central,El Salvador,1998q3,-0.008362337
América Central,El Salvador,1998q4,0.006933799
América Central,El Salvador,1999q1,0.011059253
América Central,El Salvador,1999q2,-0.021735219
América Central,El Salvador,1999q3,0.006534089
América Central,El Salvador,1999q4,0.005307352
América Central,El Salvador,2000q1,0.010603662
América Central,El Salvador,2000q2,0.018651547
América Central,El Salvador,2000q3,0.020171132
América Central,El Salvador,2000q4,0.009762317
América Central,El Salvador,2001q1,0.036910243
América Central,El Salvador,2001q2,0.006282876
América Central,El Salvador,2001q3,0.005836525
América Central,El Salvador,2001q4,-0.010200181
América Central,El Salvador,2002q1,0.020691864
América Central,El Salvador,2002q2,0.018330909
América Central,El Salvador,2002q3,0.003989646
América Central,El Salvador,2002q4,-0.004719181
América Central,El Salvador,2003q1,0.027132913
América Central,El Salvador,2003q2,0.004509668
América Central,El Salvador,2003q3,0.000818683
América Central,El Salvador,2003q4,0.009997684
América Central,El Salvador,2004q1,0.030685447
América Central,El Salvador,2004q2,0.033554558
América Central,El Salvador,2004q3,0.015161159
América Central,El Salvador,2004q4,0.012233811
América Central,El Salvador,2005q1,0.028204357
América Central,El Salvador,2005q2,0.018603861
América Central,El Salvador,2005q3,0.012976645
América Central,El Salvador,2005q4,0.023521202
América Central,El Salvador,2006q1,0.008105877
América Central,El Salvador,2006q2,0.024935635
América Central,El Salvador,2006q3,0.025353735
América Central,El Salvador,2006q4,0.001896321
América Central,El Salvador,2007q1,0.034771692
América Central,El Salvador,2007q2,0.006171771
América Central,El Salvador,2007q3,0.019815223
América Central,El Salvador,2007q4,0.032409601
América Central,El Salvador,2008q1,0.034927282
América Central,El Salvador,2008q2,0.011515426
América Central,El Salvador,2008q3,0.077206366
América Central,El Salvador,2008q4,-0.021540921
América Central,El Salvador,2009q1,-0.007080628
América Central,El Salvador,2009q2,0.009612088
América Central,El Salvador,2009q3,-0.007639011
América Central,El Salvador,2009q4,-0.000464052
América Central,El Salvador,2010q1,0.014213195
América Central,El Salvador,2010q2,0.001552926
América Central,El Salvador,2010q3,0.004191715
América Central,El Salvador,2010q4,0.018539961
América Central,El Salvador,2011q1,0.018119583
América Central,El Salvador,2011q2,0.065407753
América Central,El Salvador,2011q3,0.007716127
América Central,El Salvador,2011q4,-0.003071552
América Central,El Salvador,2012q1,0.009252061
América Central,El Salvador,2012q2,0.007975226
América Central,El Salvador,2012q3,-0.008833808
América Central,El Salvador,2012q4,0.005305674
América Central,El Salvador,2013q1,0.013538874
América Central,El Salvador,2013q2,-0.0038803
América Central,El Salvador,2013q3,0.001383019
América Central,El Salvador,2013q4,0.00095683
América Central,El Salvador,2014q1,0.012338301
América Central,El Salvador,2014q2,0.000633082
América Central,El Salvador,2014q3,0.017737707
América Central,El Salvador,2014q4,-0.009686063
América Central,El Salvador,2015q1,-0.023895098
América Central,El Salvador,2015q2,0.007065271
América Central,El Salvador,2015q3,-0.006852363
América Central,El Salvador,2015q4,0.029918877
América Central,El Salvador,2016q1,-0.00367792
América Central,El Salvador,2016q2,-0.004963041
América Central,El Salvador,2016q3,-0.004862742
América Central,El Salvador,2016q4,-0.001791672
América Central,El Salvador,2017q1,0.014944685
América Central,El Salvador,2017q2,0.007597668
América Central,El Salvador,2017q3,0.000537066
América Central,El Salvador,2017q4,0.006402552
América Central,El Salvador,2018q1,0.005975561
América Central,El Salvador,2018q2,0.002095924
América Central,El Salvador,2018q3,0.008003964
América Central,El Salvador,2018q4,0.001279087
América Central,El Salvador,2019q1,-0.003962273
América Central,El Salvador,2019q2,0.007011102
América Central,El Salvador,2019q3,-0.010390432
América Central,El Salvador,2019q4,-0.001107663
América Central,El Salvador,2020q1,-0.001326161
América Central,El Salvador,2020q2,-0.000120659
América Central,El Salvador,2020q3,-0.001812847
América Central,El Salvador,2020q4,0.000538648
América Central,El Salvador,2021q1,0.019443372
América Central,El Salvador,2021q2,0.027387464
América Central,El Salvador,2021q3,0.02461612
América Central,El Salvador,2021q4,0.028761586
América Central,El Salvador,2022q1,0.030520646
América Central,El Salvador,2022q2,0.037918624
América Central,El Salvador,2022q3,0.028801383
América Central,El Salvador,2022q4,0.026334133
América Central,El Salvador,2023q1,0.018519368
América Central,El Salvador,2023q2,0.003438716
América Central,El Salvador,2023q3,0.005601564
América Central,El Salvador,2023q4,0.006787255
América Central,Guatemala,1970q1,
América Central,Guatemala,1970q2,
América Central,Guatemala,1970q3,
América Central,Guatemala,1970q4,
América Central,Guatemala,1971q1,
América Central,Guatemala,1971q2,
América Central,Guatemala,1971q3,
América Central,Guatemala,1971q4,
América Central,Guatemala,1972q1,
América Central,Guatemala,1972q2,
América Central,Guatemala,1972q3,
América Central,Guatemala,1972q4,
América Central,Guatemala,1973q1,
América Central,Guatemala,1973q2,
América Central,Guatemala,1973q3,
América Central,Guatemala,1973q4,
América Central,Guatemala,1974q1,
América Central,Guatemala,1974q2,
América Central,Guatemala,1974q3,
América Central,Guatemala,1974q4,
América Central,Guatemala,1975q1,
América Central,Guatemala,1975q2,
América Central,Guatemala,1975q3,
América Central,Guatemala,1975q4,
América Central,Guatemala,1976q1,
América Central,Guatemala,1976q2,
América Central,Guatemala,1976q3,
América Central,Guatemala,1976q4,
América Central,Guatemala,1977q1,
América Central,Guatemala,1977q2,
América Central,Guatemala,1977q3,
América Central,Guatemala,1977q4,
América Central,Guatemala,1978q1,
América Central,Guatemala,1978q2,
América Central,Guatemala,1978q3,
América Central,Guatemala,1978q4,
América Central,Guatemala,1979q1,
América Central,Guatemala,1979q2,
América Central,Guatemala,1979q3,
América Central,Guatemala,1979q4,
América Central,Guatemala,1980q1,
América Central,Guatemala,1980q2,
América Central,Guatemala,1980q3,
América Central,Guatemala,1980q4,
América Central,Guatemala,1981q1,
América Central,Guatemala,1981q2,
América Central,Guatemala,1981q3,
América Central,Guatemala,1981q4,
América Central,Guatemala,1982q1,
América Central,Guatemala,1982q2,
